time,seconds_elapsed,z,y,x
1672908324722280200,0.4332802734375,-0.017307281494140625,-0.015273422002792358,-0.00019365549087524414
1672908324731930600,0.4429306640625,-0.04250621795654297,-0.026257365942001343,0.006162703037261963
1672908324741581300,0.452581298828125,0.009902000427246094,0.018566250801086426,0.02483201026916504
1672908324751231700,0.462231689453125,0.04228973388671875,0.008023262023925781,0.048924028873443604
1672908324760882400,0.47188232421875,0.00841522216796875,0.0067532360553741455,0.007908523082733154
1672908324770532900,0.481532958984375,-0.048053741455078125,-0.010640770196914673,-0.01852688193321228
1672908324780183300,0.491183349609375,-0.028324127197265625,0.0008298754692077637,0.006217360496520996
1672908324789834000,0.500833984375,0.01674365997314453,0.019414544105529785,0.009235978126525879
1672908324799484400,0.510484375,0.03737068176269531,-0.011871248483657837,0.017781555652618408
1672908324809134800,0.520134765625,-0.019792556762695312,0.018101900815963745,-0.008837401866912842
1672908324818785500,0.52978564453125,-0.05467033386230469,-0.00395539402961731,-0.0351981520652771
1672908324828436000,0.53943603515625,0.01899242401123047,-0.0047383904457092285,0.015044689178466797
1672908324838086400,0.54908642578125,0.034821510314941406,-0.00836452841758728,-0.002804398536682129
1672908324847737000,0.558737060546875,-0.01058197021484375,0.02357521653175354,-0.038662999868392944
1672908324857387500,0.568387451171875,0.0037555694580078125,0.008896827697753906,-0.02712392807006836
1672908324867038200,0.5780380859375,0.07187652587890625,0.01827561855316162,0.014853239059448242
1672908324876688600,0.587688720703125,0.06110954284667969,-0.0035744309425354004,0.03425711393356323
1672908324886339000,0.597339111328125,-0.050537109375,0.002957969903945923,0.0012034773826599121
1672908324895989800,0.60698974609375,-0.03790569305419922,-0.021141111850738525,-0.012958943843841553
1672908324905640200,0.61664013671875,0.03561592102050781,-0.00723382830619812,0.03531289100646973
1672908324915290600,0.62629052734375,0.03488731384277344,-0.019907504320144653,-0.001161426305770874
1672908324924941300,0.63594140625,-0.003448486328125,-0.03478935360908508,-0.04247206449508667
1672908324934591700,0.645591796875,-0.02222919464111328,-0.01825699210166931,-0.04437297582626343
1672908324944242400,0.655242431640625,-0.005341529846191406,0.01968991756439209,-0.018503457307815552
1672908324953892900,0.664892822265625,0.020687103271484375,0.010081082582473755,-0.02838343381881714
1672908324963543300,0.674543212890625,-0.005488395690917969,-0.0887199342250824,-0.038441002368927
1672908324973194000,0.684194091796875,-0.010043144226074219,-0.10128101706504822,-0.03425505757331848
1672908324982844400,0.693844482421875,0.0489044189453125,-0.0580829381942749,0.03787261247634888
1672908324992494800,0.703494873046875,0.02902698516845703,0.03253480792045593,0.03801968693733215
1672908325002145500,0.7131455078125,-0.06821441650390625,0.027310550212860107,0.026453644037246704
1672908325011796000,0.7227958984375,-0.07429981231689453,0.008782178163528442,0.04231417179107666
1672908325021446700,0.73244677734375,-0.026079177856445312,0.024362564086914062,0.005493372678756714
1672908325031097000,0.74209716796875,0.012004852294921875,0.04499828815460205,-0.03437504172325134
1672908325040747500,0.75174755859375,-0.011618614196777344,0.042366206645965576,-0.06176963448524475
1672908325050398200,0.761398193359375,0.028697967529296875,0.013777434825897217,-0.022502630949020386
1672908325060048600,0.771048583984375,-0.007119178771972656,0.018293768167495728,0.07493001222610474
1672908325069699000,0.780698974609375,-0.028253555297851562,-0.05293813347816467,0.001801133155822754
1672908325079349800,0.790349853515625,0.021579742431640625,-0.04608732461929321,0.007295429706573486
1672908325089000200,0.800000244140625,0.03994274139404297,0.0002162158489227295,-0.010393917560577393
1672908325098651000,0.80965087890625,0.029689788818359375,0.0010209381580352783,0.008711755275726318
1672908325108301300,0.81930126953125,0.02425098419189453,-0.015172511339187622,0.004975110292434692
1672908325117951700,0.82895166015625,-0.0022859573364257812,-0.010642379522323608,-0.041469842195510864
1672908325127602400,0.8386025390625,-0.070648193359375,0.0058061182498931885,-0.05150771141052246
1672908325137252900,0.8482529296875,-0.08354568481445312,0.023951053619384766,-0.03085041046142578
1672908325146903300,0.8579033203125,0.005097389221191406,0.024879097938537598,-0.0018541514873504639
1672908325156554000,0.867553955078125,0.1086893081665039,-0.0070597827434539795,0.00895071029663086
1672908325166204400,0.877204345703125,0.022203445434570312,-0.010946810245513916,-0.006432086229324341
1672908325175854800,0.886854736328125,-0.0840158462524414,-0.0008161067962646484,-0.007830232381820679
1672908325185505500,0.896505615234375,-0.037804603576660156,0.0024782419204711914,0.03126809000968933
1672908325195156000,0.906156005859375,0.03352069854736328,0.03190162777900696,0.0018416047096252441
1672908325204806700,0.915806640625,0.05659675598144531,0.006515920162200928,-0.01353543996810913
1672908325214457000,0.92545703125,0.01099395751953125,0.04248318076133728,-0.004830390214920044
1672908325224107500,0.935107421875,-0.05275249481201172,-0.004545927047729492,0.042807936668395996
1672908325233758200,0.94475830078125,-0.058882713317871094,0.048542171716690063,-0.0005939304828643799
1672908325243408600,0.95440869140625,-0.005980491638183594,-0.004682689905166626,-0.013851314783096313
1672908325253059300,0.964059326171875,0.0671682357788086,0.0062577128410339355,0.03533557057380676
1672908325262709800,0.973709716796875,-0.08700942993164062,0.00035879015922546387,0.015046894550323486
1672908325272360200,0.983360107421875,-0.08094024658203125,-0.1591644585132599,-0.11255496740341187
1672908325282011000,0.993010986328125,0.2050943374633789,0.01878988742828369,0.056792646646499634
1672908325291661300,1.002661376953125,-0.012627601623535156,0.03189995884895325,-0.009087711572647095
1672908325301312000,1.01231201171875,-0.0852651596069336,-0.00951617956161499,-0.06952232122421265
1672908325310962400,1.02196240234375,-0.027131080627441406,-0.002599656581878662,-0.003067910671234131
1672908325320612900,1.03161279296875,0.06295299530029297,-0.01794293522834778,0.029547840356826782
1672908325330263600,1.041263671875,0.04552650451660156,-0.01733836531639099,0.03662833571434021
1672908325339914000,1.0509140625,-0.0021810531616210938,-0.018592923879623413,-0.015548229217529297
1672908325349564700,1.060564697265625,-0.020734786987304688,0.02798524498939514,-0.026176542043685913
1672908325359215000,1.070215087890625,0.015246391296386719,-0.008042752742767334,-0.007149845361709595
1672908325368865500,1.079865478515625,0.008243560791015625,0.022444218397140503,-0.0023415684700012207
1672908325378516200,1.08951611328125,-0.0033969879150390625,0.00988095998764038,0.0031785964965820312
1672908325388166700,1.099166748046875,0.001491546630859375,0.0013353824615478516,0.017928600311279297
1672908325397817000,1.108817138671875,-0.01754474639892578,-0.013403892517089844,0.06301873922348022
1672908325407467800,1.1184677734375,-0.05534076690673828,-0.027004748582839966,0.0734749436378479
1672908325417118200,1.1281181640625,-0.06187248229980469,0.013604223728179932,-0.03457033634185791
1672908325426769000,1.137768798828125,0.05663013458251953,-0.006834924221038818,-0.023126840591430664
1672908325436419300,1.14741943359375,0.1143960952758789,-0.014883309602737427,-0.020574629306793213
1672908325446069800,1.15706982421875,0.02534008026123047,-0.025157630443572998,-0.04829409718513489
1672908325455720400,1.166720458984375,-0.09508228302001953,0.009748399257659912,-0.018674194812774658
1672908325465371000,1.176370849609375,-0.05806446075439453,0.011506140232086182,0.0025414228439331055
1672908325475021300,1.186021240234375,-0.012296676635742188,-0.0013984739780426025,0.01701834797859192
1672908325484672000,1.195672119140625,-0.06383037567138672,-0.022175103425979614,-0.027888357639312744
1672908325494322400,1.205322509765625,-0.07202720642089844,-0.01985621452331543,-0.02980095148086548
1672908325503973000,1.21497314453125,-0.08928108215332031,-0.03236919641494751,-0.03859943151473999
1672908325513623600,1.22462353515625,-0.13427162170410156,-0.05547606945037842,-0.09916993975639343
1672908325523274200,1.234274169921875,0.1672077178955078,-0.02109178900718689,0.07899868488311768
1672908325532924700,1.243924560546875,0.4039163589477539,0.0920620709657669,0.3034481406211853
1672908325542575000,1.2535751953125,0.14899158477783203,-0.03501540422439575,0.04410821199417114
1672908325552225800,1.263225830078125,-0.04981517791748047,-0.09496074914932251,-0.04819265007972717
1672908325561876200,1.272876220703125,0.009613037109375,-0.19620463252067566,-0.28349220752716064
1672908325571527000,1.28252685546875,0.22156143188476562,-0.42402637004852295,-0.35910481214523315
1672908325581177300,1.29217724609375,0.06754779815673828,-0.6792742013931274,-0.2531384229660034
1672908325590827800,1.301827880859375,-0.22506141662597656,-0.8562612533569336,-0.12377411127090454
1672908325600478500,1.311478515625,-0.36187744140625,-1.105178952217102,0.036750584840774536
1672908325610129000,1.32112890625,-0.3616952896118164,-0.8785409927368164,0.11441487073898315
1672908325619779300,1.330779296875,0.0717010498046875,-0.8243088126182556,0.37307506799697876
1672908325629430000,1.340429931640625,0.38202476501464844,-0.7854956388473511,0.4162307381629944
1672908325639080400,1.35008056640625,0.2606468200683594,-0.5968530178070068,0.3445531725883484
1672908325648731100,1.359731201171875,-0.03761005401611328,-0.6802561283111572,0.04761707782745361
1672908325658381600,1.369381591796875,0.02913188934326172,-0.9420138597488403,-0.1989593803882599
1672908325668032000,1.379031982421875,0.2097158432006836,-1.592484474182129,-0.2461356669664383
1672908325677682700,1.3886826171875,0.07888507843017578,-2.0446646213531494,-0.3265160918235779
1672908325687333000,1.3983330078125,-0.025970458984375,-1.903670310974121,-0.28097233176231384
1672908325696983800,1.40798388671875,-0.02582550048828125,-1.890397548675537,-0.08401837944984436
1672908325706634200,1.41763427734375,-0.07117080688476562,-2.0173423290252686,0.03780019283294678
1672908325716285000,1.427284912109375,-0.06412410736083984,-1.5882036685943604,-0.06713241338729858
1672908325725935400,1.436935302734375,-0.054717063903808594,-1.628685474395752,0.3296431601047516
1672908325735585800,1.446585693359375,-0.038191795349121094,-1.6707422733306885,0.8834932446479797
1672908325745236500,1.456236572265625,0.0234832763671875,-1.7181165218353271,0.9185638427734375
1672908325754887000,1.465886962890625,-0.1028900146484375,-1.505650281906128,0.7654838562011719
1672908325764537600,1.47553759765625,-0.07595157623291016,-1.270498514175415,0.4282163381576538
1672908325774188000,1.48518798828125,0.1505899429321289,-0.9120875597000122,0.2821204364299774
1672908325783838500,1.49483837890625,0.1186361312866211,-0.7837707996368408,0.054125040769577026
1672908325793489200,1.5044892578125,0.2528219223022461,-0.6184419393539429,-0.14626148343086243
1672908325803139600,1.5141396484375,0.0003032684326171875,-0.825776994228363,-0.04591742157936096
1672908325812790300,1.523790283203125,-0.048867225646972656,-0.5058380365371704,0.18410933017730713
1672908325822440700,1.533440673828125,-0.062491416931152344,-0.5530121326446533,0.11868947744369507
1672908325832091100,1.543091064453125,0.061453819274902344,0.08882516622543335,0.35207709670066833
1672908325841741800,1.552741943359375,0.11524391174316406,0.27458858489990234,0.4127591550350189
1672908325851392300,1.562392333984375,0.05920982360839844,0.3721762001514435,0.24400033056735992
1672908325861043000,1.57204296875,-0.13409805297851562,0.20965328812599182,-0.5078259706497192
1672908325870693400,1.581693359375,-0.511042594909668,0.1749342381954193,-0.5046895146369934
1672908325880343800,1.59134375,-0.6066522598266602,0.6472594141960144,-0.36722761392593384
1672908325889994500,1.600994384765625,-0.5703239440917969,0.9205405712127686,-0.11324939876794815
1672908325899645000,1.61064501953125,-0.3435688018798828,1.1953356266021729,0.20781907439231873
1672908325909295600,1.620295654296875,0.04358100891113281,1.5337066650390625,0.261354923248291
1672908325918946000,1.629946044921875,0.5805044174194336,2.031677007675171,0.17869162559509277
1672908325928596500,1.639596435546875,0.4099559783935547,1.9165512323379517,0.03169474005699158
1672908325938247200,1.6492470703125,-0.03515815734863281,1.8772406578063965,-0.1203833520412445
1672908325947897600,1.658897705078125,-0.2367706298828125,1.32030189037323,-0.26755768060684204
1672908325957548300,1.66854833984375,-0.36309146881103516,0.8979974985122681,-0.48296457529067993
1672908325967198700,1.67819873046875,-0.16970539093017578,0.9894039630889893,-0.06218114495277405
1672908325976849400,1.687849365234375,0.17218971252441406,1.2573541402816772,0.3270244598388672
1672908325986499800,1.697499755859375,0.2309894561767578,1.4165071249008179,0.5595568418502808
1672908325996150300,1.707150390625,0.2940959930419922,1.65901517868042,0.24566617608070374
1672908326005801000,1.716801025390625,0.07116127014160156,1.6167285442352295,-0.1243123859167099
1672908326015451400,1.726451416015625,-0.0838479995727539,1.4224298000335693,-0.21354004740715027
1672908326025102000,1.73610205078125,-0.39028358459472656,1.1194791793823242,0.2647521495819092
1672908326034752500,1.74575244140625,-0.39737510681152344,0.7655659317970276,0.7890145778656006
1672908326044403000,1.75540283203125,-0.0973520278930664,0.40824756026268005,0.659948468208313
1672908326054053600,1.7650537109375,0.04143714904785156,-0.04233306646347046,0.4439507722854614
1672908326063704000,1.7747041015625,0.0745706558227539,-0.011300504207611084,0.1277501881122589
1672908326073354800,1.784354736328125,-0.0639810562133789,0.14384675025939941,0.16016855835914612
1672908326083005200,1.794005126953125,-0.0018901824951171875,0.43978074193000793,0.20603007078170776
1672908326092655900,1.80365576171875,0.07880783081054688,0.46945053339004517,-0.022544004023075104
1672908326102306300,1.813306396484375,-0.18841171264648438,0.7224190831184387,-0.08572423458099365
1672908326111956700,1.822956787109375,-0.018259048461914062,1.0115513801574707,-0.0048714280128479
1672908326121607400,1.832607421875,0.0701751708984375,0.7558074593544006,0.4040642976760864
1672908326131257900,1.8422578125,0.27718067169189453,0.6742879152297974,0.09387923777103424
1672908326140908300,1.851908203125,-0.03837871551513672,0.6475113034248352,0.0479506254196167
1672908326150559000,1.86155908203125,0.0192413330078125,0.501971960067749,0.03061637282371521
1672908326160209400,1.87120947265625,-0.08307647705078125,0.05348259210586548,-0.05938262864947319
1672908326169860000,1.880860107421875,0.32440948486328125,-0.25317078828811646,-0.24451930820941925
1672908326179510500,1.890510498046875,0.16022014617919922,0.07425686717033386,-0.5108871459960938
1672908326189161200,1.9001611328125,-0.4124889373779297,0.5013419985771179,-0.5276005268096924
1672908326198811600,1.909811767578125,-0.14828014373779297,0.7383155226707458,-0.23370438814163208
1672908326208462300,1.91946240234375,0.0815267562866211,0.44540295004844666,0.20378145575523376
1672908326218112800,1.92911279296875,0.1389141082763672,0.24327164888381958,-0.0025468021631240845
1672908326227763200,1.93876318359375,0.05090522766113281,0.3223615288734436,-0.35855239629745483
1672908326237414000,1.948413818359375,-0.08176231384277344,0.12257260084152222,-0.5198233723640442
1672908326247064300,1.958064208984375,-0.07564830780029297,-0.16986316442489624,-0.5718698501586914
1672908326256714800,1.96771484375,-0.01265716552734375,-0.05301308631896973,-0.48268118500709534
1672908326266365400,1.977365478515625,0.16388797760009766,0.03083878755569458,-0.20887768268585205
1672908326276015900,1.987015869140625,0.0985708236694336,0.08832699060440063,-0.4346379041671753
1672908326285666600,1.99666650390625,-0.2165508270263672,-0.060455143451690674,-0.16213108599185944
1672908326295317000,2.00631689453125,-0.0036001205444335938,-0.1533757448196411,-0.5825213193893433
1672908326304967700,2.0159677734375,-0.20602798461914062,-0.08856993913650513,-0.6973211765289307
1672908326314618000,2.0256181640625,-0.17622089385986328,0.0304642915725708,-0.5547333359718323
1672908326324268500,2.0352685546875,0.20354175567626953,0.24583718180656433,-0.6005305647850037
1672908326333919200,2.044919189453125,0.2739076614379883,0.6112959980964661,-0.4982496500015259
1672908326343569700,2.054569580078125,0.1771087646484375,0.4078840911388397,-0.2906514108181
1672908326353220400,2.064220458984375,0.30478763580322266,0.03182464838027954,-0.5811536312103271
1672908326362870800,2.073870849609375,0.1150808334350586,0.20069089531898499,-0.9053691029548645
1672908326372521500,2.083521484375,-0.13792991638183594,0.46776145696640015,-1.0217247009277344
1672908326382172000,2.093171875,-0.2942991256713867,0.2934367060661316,-0.9578390121459961
1672908326391822600,2.102822509765625,-0.15433883666992188,0.23803094029426575,-0.7014298439025879
1672908326401473000,2.11247314453125,-0.07932567596435547,0.31305408477783203,-0.663276195526123
1672908326411123500,2.12212353515625,0.0690450668334961,0.4571382999420166,-0.6028310060501099
1672908326420774100,2.131774169921875,0.27356719970703125,0.3048156499862671,-0.5050275921821594
1672908326430424600,2.141424560546875,0.28742408752441406,0.32191210985183716,-0.5053202509880066
1672908326440075300,2.1510751953125,0.18546772003173828,0.2603065073490143,-0.5163347125053406
1672908326449725700,2.1607255859375,0.019159317016601562,0.3009234666824341,-0.12555207312107086
1672908326459376000,2.170376220703125,-0.18196487426757812,0.5502009391784668,-0.05629495531320572
1672908326469026800,2.18002685546875,-0.1134195327758789,0.8071162104606628,-0.4433562159538269
1672908326478677200,2.18967724609375,0.13317584991455078,0.7525933980941772,-0.5094594359397888
1672908326488328000,2.199327880859375,0.22985458374023438,0.734247624874115,-0.4773608148097992
1672908326497978400,2.208978271484375,0.3932943344116211,0.6466479301452637,-0.3569045662879944
1672908326507629000,2.218629150390625,-0.09562110900878906,0.5816053152084351,-0.45447802543640137
1672908326517279500,2.228279541015625,-0.6822996139526367,0.6452534198760986,-0.7036266922950745
1672908326526930000,2.237929931640625,-0.3835439682006836,0.5974599123001099,-0.2879447340965271
1672908326536580600,2.24758056640625,0.0043506622314453125,0.5314844250679016,-0.014505743980407715
1672908326546231000,2.25723095703125,0.18807220458984375,0.5355526208877563,0.019394338130950928
1672908326555881700,2.2668818359375,0.5406675338745117,0.6106910705566406,-0.061647504568099976
1672908326565532200,2.2765322265625,0.6473140716552734,0.6203244924545288,-0.7035146355628967
1672908326575182800,2.286182861328125,0.5356025695800781,0.3361104726791382,-0.9395980834960938
1672908326584833300,2.295833251953125,0.25859642028808594,-0.2433415949344635,-1.0799007415771484
1672908326594483700,2.305483642578125,-0.2045574188232422,-0.20643392205238342,-1.015761375427246
1672908326604134400,2.315134521484375,-0.3635072708129883,-0.10445311665534973,-1.1432616710662842
1672908326613784800,2.324784912109375,-0.6023635864257812,0.11146850883960724,-1.258436918258667
1672908326623435500,2.334435546875,-0.40387439727783203,0.188020721077919,-0.9842166900634766
1672908326633086000,2.3440859375,-0.4438953399658203,0.19234582781791687,-0.8128998279571533
1672908326642736600,2.353736572265625,-0.29509544372558594,0.23724831640720367,-0.22123149037361145
1672908326652387000,2.363386962890625,-0.24565792083740234,0.5305882692337036,0.047331422567367554
1672908326662037500,2.37303759765625,0.13749122619628906,0.7223550081253052,0.287721186876297
1672908326671688200,2.382688232421875,0.4727048873901367,0.5764819383621216,-0.2523331046104431
1672908326681338600,2.392338623046875,0.4472503662109375,0.39942097663879395,0.5940605401992798
1672908326690989300,2.4019892578125,0.4098663330078125,0.3139578402042389,0.9438693523406982
1672908326700639700,2.4116396484375,0.15589046478271484,0.22266237437725067,0.5205956697463989
1672908326710290400,2.42129052734375,0.0686187744140625,0.15746460855007172,1.0695960521697998
1672908326719940900,2.43094091796875,-0.11745262145996094,0.19588631391525269,1.7976727485656738
1672908326729591600,2.440591552734375,-0.517888069152832,0.16092835366725922,1.9234421253204346
1672908326739242000,2.450241943359375,-1.0534543991088867,0.2952558100223541,1.4512478113174438
1672908326748892400,2.459892333984375,-0.7672653198242188,0.4240275025367737,1.4745045900344849
1672908326758543000,2.469543212890625,-0.5491189956665039,0.8481147289276123,0.3481362760066986
1672908326768193500,2.479193603515625,0.043170928955078125,0.9936906695365906,-0.4488973021507263
1672908326777844200,2.48884423828125,0.6195878982543945,1.0992770195007324,0.02513548731803894
1672908326787494700,2.49849462890625,0.7338533401489258,0.7571812868118286,0.4627534747123718
1672908326797145300,2.508145263671875,0.4946756362915039,0.14700591564178467,-0.15185929834842682
1672908326806795800,2.517795654296875,0.25380802154541016,-0.17073386907577515,-0.6814594864845276
1672908326816446200,2.5274462890625,0.1090250015258789,-0.3266167640686035,-0.5472917556762695
1672908326826097000,2.537096923828125,-0.11637210845947266,0.16014307737350464,-0.5362012982368469
1672908326835747300,2.546747314453125,0.11713600158691406,0.4827369153499603,-0.3580825626850128
1672908326845398000,2.55639794921875,0.3045835494995117,0.467164546251297,-0.0783410593867302
1672908326855048400,2.56604833984375,-0.009456634521484375,0.407759428024292,0.19472159445285797
1672908326864699100,2.57569921875,-0.26976680755615234,0.09743669629096985,0.5016353130340576
1672908326874349600,2.585349609375,-0.39067840576171875,0.07673032581806183,0.5544681549072266
1672908326884000300,2.595000244140625,-0.5396537780761719,0.03897782787680626,-0.11901943385601044
1672908326893650700,2.604650634765625,-0.43990516662597656,0.04425990581512451,-0.6753915548324585
1672908326903301000,2.614301025390625,-0.4143505096435547,-0.045679736882448196,-0.6904458403587341
1672908326912951800,2.623951904296875,-0.27668190002441406,-0.09655311703681946,0.07910776138305664
1672908326922602200,2.633602294921875,-0.19190597534179688,0.20846429467201233,0.024862580001354218
1672908326932253000,2.6432529296875,0.3123350143432617,0.31972238421440125,0.12540167570114136
1672908326941903400,2.6529033203125,0.26133251190185547,-0.18448829650878906,0.8788453340530396
1672908326951554000,2.662553955078125,0.0007076263427734375,-0.26449453830718994,1.3822386264801025
1672908326961204500,2.67220458984375,-0.37096405029296875,-0.054728101938962936,1.4651631116867065
1672908326970855000,2.68185498046875,-0.6720085144042969,0.04980391263961792,1.4459201097488403
1672908326980505600,2.691505615234375,-0.7142372131347656,0.40323570370674133,1.1625981330871582
1672908326990156000,2.701156005859375,-0.23880958557128906,0.5800873041152954,0.5719012022018433
1672908326999806700,2.710806640625,0.0104522705078125,0.5949512720108032,0.2266174852848053
1672908327009457200,2.72045703125,-0.0035448074340820312,0.11570499837398529,-0.061866894364356995
1672908327019107800,2.73010791015625,-0.22249889373779297,-0.1814398467540741,-0.285222589969635
1672908327028758300,2.73975830078125,-0.29036808013916016,-0.17404486238956451,-0.45448413491249084
1672908327038409000,2.749408935546875,-0.4749011993408203,-0.08715182542800903,-0.43180233240127563
1672908327048059400,2.759059326171875,-0.34855079650878906,-0.19864416122436523,0.41406431794166565
1672908327057710000,2.7687099609375,-0.2748241424560547,-0.26300719380378723,0.9344505667686462
1672908327067360500,2.778360595703125,-0.17726707458496094,-0.255728542804718,1.3962804079055786
1672908327077011000,2.788010986328125,0.02467823028564453,-0.444215327501297,1.8692065477371216
1672908327086661600,2.79766162109375,0.1323699951171875,-0.3223622739315033,2.3448486328125
1672908327096312000,2.80731201171875,0.5706672668457031,-0.1990777850151062,2.104659080505371
1672908327105962800,2.816962646484375,0.7254362106323242,-0.40945887565612793,1.899715781211853
1672908327115613200,2.82661328125,1.0153923034667969,-0.5987687110900879,1.7234141826629639
1672908327125264000,2.836263916015625,0.9249448776245117,-0.6949378252029419,1.636396884918213
1672908327134914300,2.845914306640625,0.7704906463623047,-0.7223239541053772,1.2889155149459839
1672908327144565000,2.85556494140625,0.535700798034668,-0.9056483507156372,0.7621949911117554
1672908327154215400,2.86521533203125,0.2162342071533203,-0.6641827821731567,0.5926133394241333
1672908327163865900,2.874865966796875,-0.0037698745727539062,-0.6593122482299805,0.5702606439590454
1672908327173516500,2.8845166015625,0.19268131256103516,-0.6919483542442322,0.8466233611106873
1672908327183167000,2.8941669921875,0.5153446197509766,-0.9346277713775635,0.5337352752685547
1672908327192817700,2.903817626953125,0.9942760467529297,-1.022986888885498,0.2118658721446991
1672908327202468000,2.913468017578125,0.9652900695800781,-1.1137856245040894,0.42558056116104126
1672908327212118800,2.923118896484375,0.27271270751953125,-0.5480711460113525,0.648025631904602
1672908327221769200,2.932769287109375,-0.9950218200683594,-0.6952335238456726,0.5795027017593384
1672908327231420000,2.942419921875,-1.8003158569335938,-0.36651378870010376,0.705751895904541
1672908327241070300,2.9520703125,-1.4958019256591797,-0.37484830617904663,0.8299791216850281
1672908327250721000,2.961720947265625,-0.8486518859863281,-1.2398685216903687,0.9529144763946533
1672908327260371500,2.971371337890625,0.06876373291015625,-0.7621228098869324,1.0500497817993164
1672908327270022000,2.98102197265625,0.49214935302734375,-0.7270828485488892,0.6971631050109863
1672908327279672600,2.990672607421875,0.22017860412597656,-0.6567270755767822,0.16091227531433105
1672908327289323000,3.000322998046875,0.1354837417602539,-0.8366962671279907,-0.2179814875125885
1672908327298973700,3.0099736328125,-0.12542152404785156,-1.3524534702301025,-0.2544485926628113
1672908327308624100,3.0196240234375,-0.18523883819580078,-1.3358852863311768,-0.08500546216964722
1672908327318274800,3.02927490234375,-0.04238700866699219,-0.9426394701004028,-0.08139276504516602
1672908327327925200,3.03892529296875,0.009020805358886719,-0.8985086679458618,-0.08557263016700745
1672908327337576000,3.048575927734375,0.25025367736816406,-0.41688770055770874,0.4424264430999756
1672908327347226400,3.058226318359375,0.05089282989501953,-0.2333935648202896,0.6227937340736389
1672908327356877000,3.067876953125,0.1262054443359375,-0.32249563932418823,0.45930570363998413
1672908327366527500,3.077527587890625,-0.013331413269042969,-0.6329865455627441,0.45302724838256836
1672908327376178000,3.087177978515625,-0.5507526397705078,-0.820554256439209,0.5887624621391296
1672908327385828600,3.09682861328125,-1.055429458618164,-0.7199989557266235,0.42805689573287964
